source|target
5bf73003-ef64-5a6a-860d-4614fe34dab8|60ed6fbf-6771-51da-9244-f3a8aaf66bf1
5bf73003-ef64-5a6a-860d-4614fe34dab8|3adba9a4-188c-57de-b94c-20d388dbc2a9
5bf73003-ef64-5a6a-860d-4614fe34dab8|df95af93-fa6f-5c07-a4e2-999011d770d5
5bf73003-ef64-5a6a-860d-4614fe34dab8|15fddfc6-ba86-5d52-8684-662d6a89db29
84cf2b27-3459-5a7b-9984-0dfd6b2c1bdf|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
84cf2b27-3459-5a7b-9984-0dfd6b2c1bdf|c724a77d-5e5f-5155-82b0-3a568475a551
84cf2b27-3459-5a7b-9984-0dfd6b2c1bdf|15fddfc6-ba86-5d52-8684-662d6a89db29
84cf2b27-3459-5a7b-9984-0dfd6b2c1bdf|e605a480-f560-53d0-afe8-5a40e92f2d0f
84cf2b27-3459-5a7b-9984-0dfd6b2c1bdf|0de18996-5a65-5d75-b151-a01742441e34
7679c89c-8853-5cd5-86eb-0a7b04ce080d|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
7679c89c-8853-5cd5-86eb-0a7b04ce080d|e605a480-f560-53d0-afe8-5a40e92f2d0f
7679c89c-8853-5cd5-86eb-0a7b04ce080d|801d252d-30ce-56a2-b23b-5356cd7533a3
7679c89c-8853-5cd5-86eb-0a7b04ce080d|fb14c1a0-c976-569a-98e7-c6ccfb3bd7d4
7679c89c-8853-5cd5-86eb-0a7b04ce080d|79cf974b-676d-5078-8b96-4008085b4434
27f67358-83be-5303-b8bb-d1061e1c8d7a|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
27f67358-83be-5303-b8bb-d1061e1c8d7a|a44c9af9-3103-52a7-b086-284b70796b37
27f67358-83be-5303-b8bb-d1061e1c8d7a|38503bcb-ebd1-55eb-819a-f1cd2c710261
27f67358-83be-5303-b8bb-d1061e1c8d7a|d9b58cdc-7ad9-5040-b406-f350cc3c49d6
27f67358-83be-5303-b8bb-d1061e1c8d7a|2f92be85-a018-5673-ad8d-6c1f9908b001
beb6ee34-bc87-587f-bb50-af13808badb0|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
beb6ee34-bc87-587f-bb50-af13808badb0|934bd461-43b5-53fc-8faf-95ea0d0cfa2b
beb6ee34-bc87-587f-bb50-af13808badb0|6ced556f-6503-523d-bc73-60bc8ac001f9
beb6ee34-bc87-587f-bb50-af13808badb0|fb6c1fbe-2bdd-57aa-aee3-6c2904b8f7c8
beb6ee34-bc87-587f-bb50-af13808badb0|b0571b05-b35a-59b6-bd19-c415f3004260
f756e97c-7e25-595a-bb8b-d84d607f0355|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
f756e97c-7e25-595a-bb8b-d84d607f0355|3c2f49ef-6139-530a-8d66-a64b134ab141
f756e97c-7e25-595a-bb8b-d84d607f0355|54393d93-04b1-51c5-83d4-140c0bb56a89
f756e97c-7e25-595a-bb8b-d84d607f0355|9e848f93-c182-5987-83d6-00a9b89779f6
f756e97c-7e25-595a-bb8b-d84d607f0355|b09252de-e5dc-5ef8-9ba0-a402b5c2f803
d1768946-ce98-5523-95b4-e3796a85ba96|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
d1768946-ce98-5523-95b4-e3796a85ba96|c68adc48-a8f6-5b8d-a6cd-8315ed096f36
d1768946-ce98-5523-95b4-e3796a85ba96|ca55a627-4216-5008-bede-867caa8c9ce4
d1768946-ce98-5523-95b4-e3796a85ba96|63a9b76b-79de-54ea-acb8-f86f6729314c
d1768946-ce98-5523-95b4-e3796a85ba96|d8299b36-bf14-5f13-8523-5e7c0a775d79
f7fdccef-9e9c-58ac-9ee1-e0204907cefd|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
f7fdccef-9e9c-58ac-9ee1-e0204907cefd|22bd5c67-e3e7-5014-a847-edcdc660ffcd
f7fdccef-9e9c-58ac-9ee1-e0204907cefd|99b614b6-7322-5a11-8af9-a728fef461c3
f7fdccef-9e9c-58ac-9ee1-e0204907cefd|388ab53f-4aa0-5a62-8191-8ce4551bbb0b
f7fdccef-9e9c-58ac-9ee1-e0204907cefd|42ee6d1f-9e79-5bf8-8d2c-1343c7727807
38edc217-c7df-544c-ac80-f467e0b77ea7|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
38edc217-c7df-544c-ac80-f467e0b77ea7|a9ba7662-e498-5835-a7bc-c5d3e9d84a80
38edc217-c7df-544c-ac80-f467e0b77ea7|9c87b4e9-25b2-5124-87d2-910f2e24324e
38edc217-c7df-544c-ac80-f467e0b77ea7|a20fd1f6-fc06-5964-b3aa-7eefe39b204c
38edc217-c7df-544c-ac80-f467e0b77ea7|e9c2da32-8a8d-56a8-93e7-5d3a5ea74c30
538b8b34-d925-588b-bafd-53546b72f8e1|37800e12-3155-5aee-99f6-0691a3764299
538b8b34-d925-588b-bafd-53546b72f8e1|0cfb5db9-89aa-512e-80cf-195b7c0e49c2
538b8b34-d925-588b-bafd-53546b72f8e1|2cc67f67-f904-537f-866b-13500e2062fe
538b8b34-d925-588b-bafd-53546b72f8e1|ee529b10-286c-5193-b372-bdc2b3757741
538b8b34-d925-588b-bafd-53546b72f8e1|fdcb0027-13dc-5452-b10a-6cb9093c44f2
d33778dd-6b6a-5e6f-ac6a-c86f52877538|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
d33778dd-6b6a-5e6f-ac6a-c86f52877538|716c14dc-1a50-55ad-8d74-dd2d00fe6e69
d33778dd-6b6a-5e6f-ac6a-c86f52877538|f32cf3ba-83b8-526b-a275-42d844acde87
d33778dd-6b6a-5e6f-ac6a-c86f52877538|76fa3d32-759e-5c0a-a64b-b106add1a99e
d33778dd-6b6a-5e6f-ac6a-c86f52877538|ee451bf2-06ae-588c-92c8-d970118d3b68
3dcb232d-933c-5252-95f0-db2371644e9c|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
3dcb232d-933c-5252-95f0-db2371644e9c|15fddfc6-ba86-5d52-8684-662d6a89db29
3dcb232d-933c-5252-95f0-db2371644e9c|e605a480-f560-53d0-afe8-5a40e92f2d0f
3dcb232d-933c-5252-95f0-db2371644e9c|cd8ade25-bec8-56ef-a317-da8b12b6faa7
3dcb232d-933c-5252-95f0-db2371644e9c|800068a4-c0fa-53d1-ab0c-a348d35e8b8e
9450bf6c-14cd-5d6c-ab91-bc335d5632d3|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
9450bf6c-14cd-5d6c-ab91-bc335d5632d3|3adba9a4-188c-57de-b94c-20d388dbc2a9
9450bf6c-14cd-5d6c-ab91-bc335d5632d3|53b0f563-c1ba-53d5-b26b-3f691cf8f463
9450bf6c-14cd-5d6c-ab91-bc335d5632d3|97e6aeb5-86ba-5a8c-9285-d692da375b89
9450bf6c-14cd-5d6c-ab91-bc335d5632d3|c78fe587-8fbb-5157-afbe-606451664e2d
27366fad-9d47-5b1a-bfa9-1b80ec201b04|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
27366fad-9d47-5b1a-bfa9-1b80ec201b04|60f45453-66bf-5f95-b4bb-e2d626089e55
27366fad-9d47-5b1a-bfa9-1b80ec201b04|fd2ed201-0e88-5d80-ac83-eee3e77454f2
27366fad-9d47-5b1a-bfa9-1b80ec201b04|01b07f83-a622-59c5-84d4-e14e32f564c7
27366fad-9d47-5b1a-bfa9-1b80ec201b04|659db355-be2a-5569-9407-96830035e360
2791ce86-3c33-5b5f-8618-5a466a5a6ad0|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
2791ce86-3c33-5b5f-8618-5a466a5a6ad0|6133b264-b751-5792-a7b8-643748fd0952
2791ce86-3c33-5b5f-8618-5a466a5a6ad0|0819dcb3-5f58-56f0-a712-bb987c150e8b
2791ce86-3c33-5b5f-8618-5a466a5a6ad0|6a5a5c95-53a3-5eeb-81a6-ce4ab132ecea
2791ce86-3c33-5b5f-8618-5a466a5a6ad0|177daad2-ed99-5f26-9255-f4851fa2a932
5acd9cab-7ca9-5a9a-bac1-6193de6bd1de|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
5acd9cab-7ca9-5a9a-bac1-6193de6bd1de|77721fef-8c63-57e4-9e71-97406b82a260
5acd9cab-7ca9-5a9a-bac1-6193de6bd1de|a0c12119-6aa0-5847-b10f-238bb0fb36f7
5acd9cab-7ca9-5a9a-bac1-6193de6bd1de|bb036c67-9cf4-5fcd-b3b2-7971a55ec4e3
5acd9cab-7ca9-5a9a-bac1-6193de6bd1de|5f9c2b26-2d62-50e2-bff1-9f16ef712cf8
2bcb7b9a-c93b-55f4-ba89-edbd20ba3608|f1e8b333-d27a-5e23-8cc1-506396c77749
2bcb7b9a-c93b-55f4-ba89-edbd20ba3608|63ccbe12-eeb1-56cc-8b75-6364ef6c1316
2bcb7b9a-c93b-55f4-ba89-edbd20ba3608|7e604912-8260-5457-9c76-db921b3a2f41
2bcb7b9a-c93b-55f4-ba89-edbd20ba3608|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
2bcb7b9a-c93b-55f4-ba89-edbd20ba3608|43a132c6-a869-53aa-aa68-fc99a8b1839e
9d0c0739-6c12-5284-bf33-bba8163430c6|54c4c19e-1f68-5c58-9703-6f7c3184fd9d
9d0c0739-6c12-5284-bf33-bba8163430c6|e3970ebb-2bdb-5f4a-a98f-b1c3180e2e71
9d0c0739-6c12-5284-bf33-bba8163430c6|15fddfc6-ba86-5d52-8684-662d6a89db29
9d0c0739-6c12-5284-bf33-bba8163430c6|eeeab426-5fa7-5485-8cbe-e79684a51be5
9d0c0739-6c12-5284-bf33-bba8163430c6|6ab1a90d-11d5-51df-94c3-71268a5d85fa
570fb8ea-0f41-5981-9d50-255e07dad8a6|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
570fb8ea-0f41-5981-9d50-255e07dad8a6|e605a480-f560-53d0-afe8-5a40e92f2d0f
570fb8ea-0f41-5981-9d50-255e07dad8a6|a10514f6-029b-52a3-9422-8d628e96bdb4
570fb8ea-0f41-5981-9d50-255e07dad8a6|741eebfb-aaf5-53ae-8fb0-4f1d78906d7e
570fb8ea-0f41-5981-9d50-255e07dad8a6|c68adc48-a8f6-5b8d-a6cd-8315ed096f36
91b5a4b1-5f95-5e8e-adf2-fb776491eef9|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
91b5a4b1-5f95-5e8e-adf2-fb776491eef9|574b5983-e71f-5a4a-9891-adcb4ac608c3
91b5a4b1-5f95-5e8e-adf2-fb776491eef9|0992599e-cb9d-588f-b2ad-f2c1837db7a2
91b5a4b1-5f95-5e8e-adf2-fb776491eef9|f22961a8-5251-540a-bd05-3840f1c380b5
91b5a4b1-5f95-5e8e-adf2-fb776491eef9|432c3c9f-2dbf-5045-a784-acadd9c77ac4
36f81dac-f33e-5ad7-9b21-f831176db6dc|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
36f81dac-f33e-5ad7-9b21-f831176db6dc|3fb755f1-6dfd-5fb8-bfc7-56b6a474f9f7
36f81dac-f33e-5ad7-9b21-f831176db6dc|1ee82aba-015a-5be7-8079-35df6194fb5c
36f81dac-f33e-5ad7-9b21-f831176db6dc|b1e6ebdd-e520-59d4-b260-b31475c5bdef
36f81dac-f33e-5ad7-9b21-f831176db6dc|c97b66aa-ccc9-5eb8-ae1b-935acb0564e0
cec41564-ffd6-5f13-918c-81b05b071186|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
cec41564-ffd6-5f13-918c-81b05b071186|7bdae155-aff1-5c62-93be-ba2c8ddd0e44
cec41564-ffd6-5f13-918c-81b05b071186|8194048d-3168-5289-989a-bf23df806ca0
cec41564-ffd6-5f13-918c-81b05b071186|15fddfc6-ba86-5d52-8684-662d6a89db29
cec41564-ffd6-5f13-918c-81b05b071186|e605a480-f560-53d0-afe8-5a40e92f2d0f
f4e88ee7-4961-5dad-ae32-6f5976edfc5e|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
f4e88ee7-4961-5dad-ae32-6f5976edfc5e|daf1b0e3-7aed-5b1e-92b7-8eeb31ab704c
f4e88ee7-4961-5dad-ae32-6f5976edfc5e|e605a480-f560-53d0-afe8-5a40e92f2d0f
f4e88ee7-4961-5dad-ae32-6f5976edfc5e|af81501f-7401-5fb9-91d8-8f1e863ea817
f4e88ee7-4961-5dad-ae32-6f5976edfc5e|cd8ade25-bec8-56ef-a317-da8b12b6faa7
72c152f4-e15c-5ac2-a216-0329667d218c|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
72c152f4-e15c-5ac2-a216-0329667d218c|c930d62e-ea26-5c19-acc0-ddd7560a6c19
72c152f4-e15c-5ac2-a216-0329667d218c|f891273c-df3e-5082-b499-248d5943df9b
72c152f4-e15c-5ac2-a216-0329667d218c|c2f47f05-296f-5f7f-8a5d-4e3203671f0a
72c152f4-e15c-5ac2-a216-0329667d218c|74bc0d2c-6422-5466-bce6-43acb9926ba7
16b3a910-0eb4-5df9-9a8e-f8248552848d|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
16b3a910-0eb4-5df9-9a8e-f8248552848d|e605a480-f560-53d0-afe8-5a40e92f2d0f
16b3a910-0eb4-5df9-9a8e-f8248552848d|15fddfc6-ba86-5d52-8684-662d6a89db29
16b3a910-0eb4-5df9-9a8e-f8248552848d|f9c16ada-553c-537c-bd51-91ab399e53e4
16b3a910-0eb4-5df9-9a8e-f8248552848d|ebfc0173-8817-5cd1-b09a-184b1b3666b4
bd0f9f9d-79e7-58b0-8684-272ced9d62ae|60651c0e-bc42-510c-b7a2-33f34d2fd8e9
bd0f9f9d-79e7-58b0-8684-272ced9d62ae|63cf2962-3ee7-5552-bdd3-3589c00f46a3
bd0f9f9d-79e7-58b0-8684-272ced9d62ae|b4388b32-63b0-522b-b074-6f1f887cf7ad
bd0f9f9d-79e7-58b0-8684-272ced9d62ae|7935eb0d-384e-5ae9-aebb-b0a671332f06
bd0f9f9d-79e7-58b0-8684-272ced9d62ae|4151db90-2108-5e05-b3fa-7800356d8713
